"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIsland","Island"
"Fish","68950","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68937","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68952","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68947","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68954","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68948","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68944","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68984","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68972","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68951","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67677","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67697","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67687","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67141","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67692","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67699","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67685","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67681","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67671","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67675","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67674","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67678","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67664","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67676","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67663","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67680","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67672","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67673","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67669","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67656","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67665","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67660","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67666","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67655","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67657","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68903","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67679","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68961","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67268","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67270","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67279","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67281","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67288","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67285","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67276","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67282","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67287","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67271","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67291","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68983","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68960","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67283","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68967","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68969","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68966","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68963","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68965","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68902","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68970","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68962","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68974","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68980","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68976","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68964","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67273","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68957","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68955","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68941","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68953","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68938","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68936","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68939","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68946","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68943","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68940","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68959","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67286","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67292","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67280","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67277","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67275","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67289","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67266","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67274","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67265","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67290","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67272","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67278","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67269","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67284","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68968","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68956","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68975","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67060","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67065","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67068","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67064","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67070","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67072","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67050","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68908","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68971","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68977","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68896","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68982","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68978","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68981","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68979","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","68973","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","67048","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119140","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119138","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119147","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119135","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118666","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119136","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119132","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119143","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119208","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118667","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118672","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119139","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118670","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118669","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118661","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119154","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119156","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118659","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119200","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119133","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119207","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119203","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119198","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119199","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119205","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119131","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119130","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119125","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119204","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119870","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119484","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119481","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119868","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119867","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118668","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119869","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119866","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119871","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119483","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119875","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118665","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119158","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119160","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119162","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119157","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119102","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119149","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119146","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119144","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119141","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119137","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119142","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119148","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119480","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119150","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119479","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119151","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119152","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119153","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119475","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119471","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119476","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119145","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119155","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119035","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119101","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118807","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118805","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118809","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118813","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119029","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119040","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119094","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119028","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119088","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119037","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119034","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119032","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119033","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119038","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119039","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119036","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119031","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119030","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119075","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119073","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119074","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119077","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119081","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119080","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119078","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119082","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119095","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119076","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119047","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119083","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119085","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119084","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119089","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119086","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119091","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119087","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119090","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119079","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119107","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119119","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119123","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119124","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119134","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119128","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119126","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119127","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119043","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119100","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119114","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119104","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119109","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119110","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119111","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119112","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119113","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119874","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118673","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119129","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119180","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","118671","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119093","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119092","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119097","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119099","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119096","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119098","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119106","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119118","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119103","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119120","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119105","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119161","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119122","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119117","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119116","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119121","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119115","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119045","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119108","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119302","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119273","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119282","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119281","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119283","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119285","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119287","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119286","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119258","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119280","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119276","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119303","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119288","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119292","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119289","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119300","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119299","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119296","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119297","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119284","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119268","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119179","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119260","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119262","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119259","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119257","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119256","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119264","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119269","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119278","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119266","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119271","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119267","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119265","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119275","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119274","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119272","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119277","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119279","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119301","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119270","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119771","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119294","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119704","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119705","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119700","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119698","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119703","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119697","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119702","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119245","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119772","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119246","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119768","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
